,Adj Close,Adj Close,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
,^DJI,^GSPC,^DJI,^GSPC,^DJI,^GSPC,^DJI,^GSPC,^DJI,^GSPC,^DJI,^GSPC
Date,,,,,,,,,,,,
2017-08-08,22085.33984375,2474.919921875,22085.33984375,2474.919921875,22179.109375,2490.8701171875,22057.2890625,2470.320068359375,22095.140625,2478.35009765625,262000000,3347480000
2017-08-09,22048.69921875,2474.02001953125,22048.69921875,2474.02001953125,22057.189453125,2474.409912109375,21996.689453125,2462.080078125,22022.33984375,2465.35009765625,277800000,3310960000
2017-08-10,21844.009765625,2438.2099609375,21844.009765625,2438.2099609375,21988.19921875,2465.3798828125,21843.939453125,2437.75,21988.19921875,2465.3798828125,303310000,3635820000
2017-08-11,21858.3203125,2441.320068359375,21858.3203125,2441.320068359375,21911.08984375,2448.090087890625,21842.740234375,2437.85009765625,21883.3203125,2441.0400390625,237790000,3161830000
2017-08-14,21993.7109375,2465.840087890625,21993.7109375,2465.840087890625,22019.23046875,2468.219970703125,21945.640625,2454.9599609375,21945.640625,2454.9599609375,235030000,2824320000
2017-08-15,21998.990234375,2464.610107421875,21998.990234375,2464.610107421875,22038.919921875,2468.89990234375,21971.48046875,2461.610107421875,22029.91015625,2468.659912109375,269070000,2922430000
2017-08-16,22024.869140625,2468.110107421875,22024.869140625,2468.110107421875,22085.7109375,2474.929931640625,22002.470703125,2463.860107421875,22031.9296875,2468.6298828125,264920000,2956570000
2017-08-17,21750.73046875,2430.010009765625,21750.73046875,2430.010009765625,21984.740234375,2465.02001953125,21750.3203125,2430.010009765625,21984.740234375,2462.949951171875,311030000,3164950000
2017-08-18,21674.509765625,2425.550048828125,21674.509765625,2425.550048828125,21793.349609375,2440.27001953125,21641.630859375,2420.68994140625,21724.880859375,2427.639892578125,309070000,3426970000
2017-08-21,21703.75,2428.3701171875,21703.75,2428.3701171875,21718.740234375,2430.580078125,21600.33984375,2417.35009765625,21671.359375,2425.5,277880000,2803650000
2017-08-22,21899.890625,2452.510009765625,21899.890625,2452.510009765625,21912.830078125,2454.77001953125,21738.130859375,2433.669921875,21739.779296875,2433.75,244980000,2780990000
2017-08-23,21812.08984375,2444.0400390625,21812.08984375,2444.0400390625,21866.66015625,2448.909912109375,21808.390625,2441.419921875,21850.26953125,2444.8798828125,234810000,2796950000
2017-08-24,21783.400390625,2438.969970703125,21783.400390625,2438.969970703125,21870.109375,2450.389892578125,21765.8203125,2436.18994140625,21839.900390625,2447.909912109375,228480000,2849680000
2017-08-25,21813.669921875,2443.050048828125,21813.669921875,2443.050048828125,21906.859375,2453.9599609375,21812.810546875,2442.219970703125,21819.080078125,2444.719970703125,217570000,2593350000
2017-08-28,21808.400390625,2444.239990234375,21808.400390625,2444.239990234375,21861.490234375,2449.1201171875,21767.939453125,2439.030029296875,21832.5,2447.35009765625,218740000,2682920000
2017-08-29,21865.369140625,2446.300048828125,21865.369140625,2446.300048828125,21879.220703125,2449.18994140625,21673.580078125,2428.199951171875,21718.0,2431.93994140625,227340000,2739460000
2017-08-30,21892.4296875,2457.590087890625,21892.4296875,2457.590087890625,21914.259765625,2460.31005859375,21839.470703125,2443.77001953125,21859.759765625,2446.06005859375,242840000,2637780000
2017-08-31,21948.099609375,2471.64990234375,21948.099609375,2471.64990234375,21985.759765625,2475.010009765625,21910.5,2462.64990234375,21936.009765625,2462.64990234375,376790000,3353860000
2017-09-01,21987.560546875,2476.550048828125,21987.560546875,2476.550048828125,22038.970703125,2480.3798828125,21974.91015625,2473.85009765625,21981.76953125,2474.419921875,256240000,2712780000
2017-09-05,21753.310546875,2457.85009765625,21753.310546875,2457.85009765625,21921.08984375,2471.969970703125,21709.630859375,2446.550048828125,21912.369140625,2470.35009765625,332840000,3502190000
2017-09-06,21807.640625,2465.5400390625,21807.640625,2465.5400390625,21849.240234375,2469.639892578125,21794.0703125,2459.199951171875,21815.759765625,2463.830078125,318760000,3400200000
2017-09-07,21784.779296875,2465.10009765625,21784.779296875,2465.10009765625,21850.009765625,2468.6201171875,21745.7109375,2460.2900390625,21820.380859375,2468.06005859375,333810000,3365780000
2017-09-08,21797.7890625,2461.429931640625,21797.7890625,2461.429931640625,21846.630859375,2467.110107421875,21731.119140625,2459.39990234375,21764.4296875,2462.25,289400000,3308360000
2017-09-11,22057.369140625,2488.110107421875,22057.369140625,2488.110107421875,22067.099609375,2488.949951171875,21927.7890625,2474.52001953125,21927.7890625,2474.52001953125,312770000,3293460000
2017-09-12,22118.859375,2496.47998046875,22118.859375,2496.47998046875,22134.5703125,2496.77001953125,22087.08984375,2490.3701171875,22090.560546875,2491.93994140625,364580000,3234280000
2017-09-13,22158.1796875,2498.3701171875,22158.1796875,2498.3701171875,22158.1796875,2498.3701171875,22095.7890625,2492.139892578125,22103.470703125,2493.889892578125,291890000,3371370000
2017-09-14,22203.48046875,2495.6201171875,22203.48046875,2495.6201171875,22216.439453125,2498.429931640625,22135.259765625,2491.35009765625,22144.9609375,2494.56005859375,297780000,3422470000
2017-09-15,22268.33984375,2500.22998046875,22268.33984375,2500.22998046875,22275.01953125,2500.22998046875,22214.51953125,2493.159912109375,22252.439453125,2495.669921875,527540000,4862970000
2017-09-18,22331.349609375,2503.8701171875,22331.349609375,2503.8701171875,22355.619140625,2508.320068359375,22283.349609375,2499.919921875,22297.919921875,2502.510009765625,302740000,3204700000
2017-09-19,22370.80078125,2506.64990234375,22370.80078125,2506.64990234375,22386.009765625,2507.840087890625,22340.7109375,2503.18994140625,22349.69921875,2506.2900390625,295570000,3253760000
2017-09-20,22412.58984375,2508.239990234375,22412.58984375,2508.239990234375,22413.259765625,2508.85009765625,22314.6796875,2496.669921875,22351.380859375,2506.840087890625,334560000,3584570000
2017-09-21,22359.23046875,2500.60009765625,22359.23046875,2500.60009765625,22419.509765625,2507.159912109375,22356.55078125,2499.0,22414.01953125,2507.159912109375,287390000,2965590000
2017-09-22,22349.58984375,2502.219970703125,22349.58984375,2502.219970703125,22364.310546875,2503.469970703125,22299.580078125,2496.5400390625,22334.0703125,2497.260009765625,297140000,2877980000
2017-09-25,22296.08984375,2496.659912109375,22296.08984375,2496.659912109375,22359.880859375,2502.5400390625,22219.109375,2488.030029296875,22320.470703125,2499.389892578125,332430000,3314530000
2017-09-26,22284.3203125,2496.840087890625,22284.3203125,2496.840087890625,22369.349609375,2503.510009765625,22279.51953125,2495.1201171875,22322.029296875,2501.0400390625,285990000,3070770000
2017-09-27,22340.7109375,2507.0400390625,22340.7109375,2507.0400390625,22371.099609375,2511.75,22254.9296875,2495.909912109375,22330.9296875,2503.300048828125,342900000,3485070000
2017-09-28,22381.19921875,2510.06005859375,22381.19921875,2510.06005859375,22394.740234375,2510.81005859375,22288.970703125,2502.929931640625,22306.830078125,2503.409912109375,263010000,3173030000
2017-09-29,22405.08984375,2519.360107421875,22405.08984375,2519.360107421875,22405.630859375,2519.43994140625,22332.9609375,2507.989990234375,22358.470703125,2509.9599609375,274790000,3220260000
2017-10-02,22557.599609375,2529.1201171875,22557.599609375,2529.1201171875,22559.380859375,2529.22998046875,22416.0,2520.39990234375,22423.470703125,2521.199951171875,268530000,3226370000
2017-10-03,22641.669921875,2534.580078125,22641.669921875,2534.580078125,22646.3203125,2535.1298828125,22562.900390625,2528.85009765625,22564.44921875,2530.340087890625,238830000,3073480000
2017-10-04,22661.640625,2537.739990234375,22661.640625,2537.739990234375,22685.939453125,2540.530029296875,22632.80078125,2531.800048828125,22645.669921875,2533.47998046875,235730000,3020770000
2017-10-05,22775.390625,2552.070068359375,22775.390625,2552.070068359375,22777.0390625,2552.510009765625,22655.140625,2540.02001953125,22669.080078125,2540.860107421875,246400000,3059730000
2017-10-06,22773.669921875,2549.330078125,22773.669921875,2549.330078125,22773.669921875,2549.409912109375,22730.849609375,2543.7900390625,22762.029296875,2547.43994140625,221450000,2898270000
2017-10-09,22761.0703125,2544.72998046875,22761.0703125,2544.72998046875,22803.369140625,2551.820068359375,22739.380859375,2541.60009765625,22779.73046875,2551.389892578125,310770000,2486940000
2017-10-10,22830.6796875,2550.639892578125,22830.6796875,2550.639892578125,22850.509765625,2555.22998046875,22770.990234375,2544.860107421875,22784.759765625,2549.989990234375,319270000,2962610000
2017-10-11,22872.890625,2555.239990234375,22872.890625,2555.239990234375,22872.890625,2555.239990234375,22821.66015625,2547.949951171875,22827.650390625,2550.6201171875,316000000,2991320000
2017-10-12,22841.009765625,2550.929931640625,22841.009765625,2550.929931640625,22884.8203125,2555.330078125,22821.130859375,2548.31005859375,22854.849609375,2552.8798828125,291790000,3157280000
2017-10-13,22871.720703125,2553.169921875,22871.720703125,2553.169921875,22905.330078125,2557.64990234375,22855.9296875,2552.090087890625,22876.4296875,2555.659912109375,259560000,3150470000
2017-10-16,22956.9609375,2557.639892578125,22956.9609375,2557.639892578125,22960.119140625,2559.469970703125,22887.119140625,2552.639892578125,22892.919921875,2555.570068359375,247180000,2918030000
2017-10-17,22997.439453125,2559.360107421875,22997.439453125,2559.360107421875,23002.19921875,2559.7099609375,22948.23046875,2554.68994140625,22952.41015625,2557.169921875,273090000,2901890000
2017-10-18,23157.599609375,2561.260009765625,23157.599609375,2561.260009765625,23172.9296875,2564.110107421875,23086.75,2559.669921875,23087.130859375,2562.8701171875,271870000,2999320000
2017-10-19,23163.0390625,2562.10009765625,23163.0390625,2562.10009765625,23167.240234375,2562.360107421875,23052.669921875,2547.919921875,23107.470703125,2553.389892578125,350400000,3019520000
2017-10-20,23328.630859375,2575.2099609375,23328.630859375,2575.2099609375,23328.83984375,2575.43994140625,23201.779296875,2567.56005859375,23205.1796875,2567.56005859375,474380000,3394450000
2017-10-23,23273.9609375,2564.97998046875,23273.9609375,2564.97998046875,23368.369140625,2578.2900390625,23273.9609375,2564.330078125,23348.94921875,2578.080078125,456830000,3214470000
2017-10-24,23441.759765625,2569.1298828125,23441.759765625,2569.1298828125,23485.25,2572.179931640625,23343.23046875,2565.580078125,23346.779296875,2568.659912109375,406850000,3435660000
2017-10-25,23329.4609375,2557.14990234375,23329.4609375,2557.14990234375,23451.509765625,2567.39990234375,23251.109375,2544.0,23431.08984375,2566.52001953125,399560000,3885470000
2017-10-26,23400.859375,2560.39990234375,23400.859375,2560.39990234375,23459.83984375,2567.070068359375,23380.890625,2559.800048828125,23380.890625,2560.080078125,370600000,3891750000
2017-10-27,23434.189453125,2581.070068359375,23434.189453125,2581.070068359375,23449.400390625,2582.97998046875,23353.16015625,2565.93994140625,23419.16015625,2570.260009765625,518870000,3896100000
2017-10-30,23348.740234375,2572.830078125,23348.740234375,2572.830078125,23428.75,2580.030029296875,23327.869140625,2568.25,23405.75,2577.75,436900000,3660230000
2017-10-31,23377.240234375,2575.260009765625,23377.240234375,2575.260009765625,23406.349609375,2578.2900390625,23334.390625,2572.14990234375,23369.220703125,2575.989990234375,388050000,3844420000
2017-11-01,23435.009765625,2579.360107421875,23435.009765625,2579.360107421875,23517.7109375,2588.39990234375,23388.91015625,2574.919921875,23442.900390625,2583.2099609375,361260000,3841200000
2017-11-02,23516.259765625,2579.85009765625,23516.259765625,2579.85009765625,23531.380859375,2581.110107421875,23350.98046875,2566.169921875,23463.240234375,2579.4599609375,348040000,4050140000
2017-11-03,23539.189453125,2587.840087890625,23539.189453125,2587.840087890625,23557.060546875,2588.419921875,23481.5703125,2576.77001953125,23549.58984375,2581.929931640625,312250000,3568710000
2017-11-06,23548.419921875,2591.1298828125,23548.419921875,2591.1298828125,23574.859375,2593.3798828125,23520.75,2585.659912109375,23533.9609375,2587.469970703125,325190000,3541970000
2017-11-07,23557.23046875,2590.639892578125,23557.23046875,2590.639892578125,23602.119140625,2597.02001953125,23484.189453125,2584.35009765625,23574.029296875,2592.110107421875,285080000,3815190000
2017-11-08,23563.359375,2594.3798828125,23563.359375,2594.3798828125,23575.0,2595.469970703125,23510.560546875,2585.02001953125,23542.599609375,2588.7099609375,264670000,3898450000
2017-11-09,23461.939453125,2584.6201171875,23461.939453125,2584.6201171875,23516.740234375,2586.5,23310.01953125,2566.330078125,23492.08984375,2584.0,305440000,3844100000
2017-11-10,23422.2109375,2582.300048828125,23422.2109375,2582.300048828125,23452.19921875,2583.81005859375,23392.9609375,2575.570068359375,23432.7109375,2580.179931640625,351280000,3489740000
2017-11-13,23439.69921875,2584.840087890625,23439.69921875,2584.840087890625,23461.6796875,2587.659912109375,23343.33984375,2574.47998046875,23367.470703125,2576.530029296875,491260000,3405200000
2017-11-14,23409.470703125,2578.8701171875,23409.470703125,2578.8701171875,23414.080078125,2579.659912109375,23271.5703125,2566.56005859375,23388.400390625,2577.75,561330000,3643580000
2017-11-15,23271.279296875,2564.6201171875,23271.279296875,2564.6201171875,23344.990234375,2572.840087890625,23242.75,2557.449951171875,23334.58984375,2569.449951171875,404300000,3586590000
2017-11-16,23458.359375,2585.639892578125,23458.359375,2585.639892578125,23492.189453125,2590.090087890625,23365.33984375,2572.949951171875,23365.33984375,2572.949951171875,402020000,3329730000
2017-11-17,23358.240234375,2578.85009765625,23358.240234375,2578.85009765625,23433.76953125,2583.9599609375,23356.009765625,2577.6201171875,23433.76953125,2582.93994140625,386000000,3309800000
2017-11-20,23430.330078125,2582.139892578125,23430.330078125,2582.139892578125,23456.880859375,2584.639892578125,23360.580078125,2578.239990234375,23370.7109375,2579.489990234375,315330000,3023940000
2017-11-21,23590.830078125,2599.030029296875,23590.830078125,2599.030029296875,23617.80078125,2601.18994140625,23500.150390625,2589.169921875,23500.150390625,2589.169921875,329650000,3351230000
2017-11-22,23526.1796875,2597.080078125,23526.1796875,2597.080078125,23605.76953125,2600.93994140625,23507.609375,2595.22998046875,23597.240234375,2600.31005859375,268760000,2764110000
2017-11-24,23557.990234375,2602.419921875,23557.990234375,2602.419921875,23599.1796875,2604.2099609375,23551.58984375,2600.419921875,23552.75,2600.419921875,118610000,1385890000
2017-11-27,23580.779296875,2601.419921875,23580.779296875,2601.419921875,23638.919921875,2606.409912109375,23545.01953125,2598.8701171875,23552.859375,2602.659912109375,296320000,3017720000
2017-11-28,23836.7109375,2627.0400390625,23836.7109375,2627.0400390625,23849.609375,2627.68994140625,23617.109375,2605.43994140625,23625.189453125,2605.93994140625,319240000,3493340000
2017-11-29,23940.6796875,2626.070068359375,23940.6796875,2626.070068359375,23959.759765625,2634.889892578125,23872.58984375,2620.320068359375,23883.259765625,2627.820068359375,401410000,4090630000
2017-11-30,24272.349609375,2647.580078125,24272.349609375,2647.580078125,24327.8203125,2657.739990234375,24013.80078125,2633.929931640625,24013.80078125,2633.929931640625,488200000,4965700000
2017-12-01,24231.58984375,2642.219970703125,24231.58984375,2642.219970703125,24322.060546875,2650.6201171875,23921.900390625,2605.52001953125,24305.400390625,2645.10009765625,417910000,3950930000
2017-12-04,24290.05078125,2639.43994140625,24290.05078125,2639.43994140625,24534.0390625,2665.18994140625,24288.189453125,2639.030029296875,24424.109375,2657.18994140625,424250000,4025840000
2017-12-05,24180.640625,2629.570068359375,24180.640625,2629.570068359375,24349.740234375,2648.719970703125,24155.279296875,2627.72998046875,24335.009765625,2639.780029296875,371190000,3547570000
2017-12-06,24140.91015625,2629.27001953125,24140.91015625,2629.27001953125,24229.349609375,2634.409912109375,24134.490234375,2624.75,24171.900390625,2626.239990234375,312720000,3253080000
2017-12-07,24211.48046875,2636.97998046875,24211.48046875,2636.97998046875,24262.880859375,2640.989990234375,24101.240234375,2626.530029296875,24116.599609375,2628.3798828125,319060000,3297060000
2017-12-08,24329.16015625,2651.5,24329.16015625,2651.5,24330.119140625,2651.64990234375,24225.5,2644.10009765625,24263.259765625,2646.2099609375,293590000,3126750000
