_id;SOZIETATEA_EU/SOCIEDAD_EU;SOZIETATEA_CAS/SOCIEDAD_CAS;EKITALDIA/EJERCICIO;SAILA/DEPARTAMENTO;SAILAREN DESKRIBAPENA_EU/DESCRIPCION DEPARTAMENTO_EU;SAILAREN DESKRIBAPENA_EU/DESCRIPCION DEPARTAMENTO_CAS;ZENTRU KUDEATZAILEA/CENTRO GESTOR;ZENTRO KUDEATZAILEAREN DESKR._EUS/DESCR. CENTRO GESTOR_EUS;ZENTRO KUDEATZAILEAREN DESKR._CAS/DESCR. CENTRO GESTOR_CAS;GASTU ARLOA/AREA DE GASTO;GASTU ARLOAREN DESKRIBAPENA_EUS/DESCRIPCION AREA DE GASTO_EUS;GASTU ARLOAREN DESKRIBAPENA_CAS/DESCRIPCION AREA DE GASTO_CAS;GASTU POLITIKA/POLITICA DE GASTO;GASTU POLITIKAREN DESKR.EUS/DESCR. POLITICA DE GASTO_EUS;GASTU POLITIKAREN DESKR._CAS/DESCR. POLITICA DE GASTO_CAS;TALDEA/GRUPO;TALDEAREN DESKRIBAPENA_EUS/DESCRIPCION GRUPO_EUS;TALDEAREN DESKRIBAPENA_CAS/DESCRIPCION GRUPO_CAS;PROGRAMA/PROGRAMA;PROGRAMAREN DESKRIBAPENA_EUS/DESCRIPCION PROGRAMA_EUS;PROGRAMAREN DESKRIBAPENA_CAS/DESCRIPCION PROGRAMA_CAS;KAPITULUA/CAPITULO;KAPITULUAREN DESKRIBAPENA_EUS/DESCRIPCION CAPITULO_EUS;KAPITULUAREN DESKRIBAPENA_CAS/DESCRIPCION CAPITULO_CAS;ARTIKULUA/ARTICULO;ARTIKULUAREN DESKRIBAPENA_EUS/DESCRIPCION ARTICULO_EUS;ARTIKULUAREN DESKRIBAPENA_CAS/DESCRIPCION ARTICULO_CAS;KONTZEPTUA/CONCEPTO;KONTZEPTUAREN DESKRIBAPENA_EUS/DESCRIPCION CONCEPTO_EUS;KONTZEPTUAREN DESKRIBAPENA_CAS/DESCRIPCION CONCEPTO_CAS;AZPIKONTZEPTUA/SUBCONCEPTO;AZPIKONTZEPTUAREN DESKRIBAPENA_EUS/DESCRIPCION SUBCONCEPTO_EUS;AZPIKONTZEPTUAREN DESKRIBAPENA_CAS/DESCRIPCION SUBCONCEPTO_CAS;PROIEKTUA/PROYECTO;PROIEKTUAREN DESKRIBAPENA/DESCRIPCION PROYECTO;HASIERAKO KREDITUA/CREDITO INICIAL 2023
1780;UDAL;UDAL;2023;530;HERRITARREN ARRETA,PARTAIDETZA, NAZIOAR.;ATT., PARTICIPACIÓN CIUDADANA E INTERNACIONAL;5300;HERRITARREN ARRETA,PARTAIDETZA, NAZIOAR.;ATT., PARTICIPACIÓN CIUDADANA E INTERNACIONAL;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;92;ZERBITZU OROKORRAK;SERVICIOS DE CARÁCTER GENERAL;924;HERRITARREN PARTE-HARTZEA;PARTICIPACIÓN CIUDADANA;9241;HERRITARREN PARTE-HARTZEA;PARTICIPACION CIUDADANA;1;PERTSONAL GASTUAK;GASTOS DE PERSONAL;16;ENPLEGUEMAILEAREN KARGURAKO GIZARTE KUOTA, PRESTAZIO ETA GASTUAK;CUOTAS, PRESTACIONES Y GASTOS SOCIALES A CARGO DEL;160;KUOTA SOZIALAK ENPLEGATZAILEAREN KONTURA;CUOTAS SOCIALES A CARGO DEL EMPLEADOR;16001;GIZARTE SEGURANTZA;SEGURIDAD SOCIAL;9999/99999;GENERIKOA/ GENÉRICO;31.155,00
1781;UDAL;UDAL;2023;530;HERRITARREN ARRETA,PARTAIDETZA, NAZIOAR.;ATT., PARTICIPACIÓN CIUDADANA E INTERNACIONAL;5301;HERRITARREN ARRETA ETA PARTAIDETZAKO ZUZUNDARITZA;DIR.ATT. Y PARTICIPACIÓN CIUDADANA;1;OINARRIZKO ZERBITZU PUBLIKOAK;SERVICIOS PÚBLICOS BÁSICOS;15;ETXEBIZITZA ETA HIRIGINTZA;VIVIENDA Y URBANISMO;153;BIDE PUBLIKOAK;VÍAS PÚBLICAS;1534;HIRIKO ESPAZIOETAKO HORNIDURAK ETA INSTALAZIOAK;DOTACIONES E INSTALACIONES DE LOS ESPACIOS URBANOS;2;ONDASUN ARRUNT ETA ZERBITZUENGATIKO GASTUAK;GASTOS EN BIENES CORRIENTES Y SERVICIOS;21;KONPONKETAK, MANTENTZEA ETA ARTAPENA;REPARACIONES, MANTENIMIENTO Y CONSERVACION;210;AZPIEGITUREN ETA ONDASUN NATURALEN IRAUNARAZPENA;CONSERVACION INFRAESTRUCTURAS Y BIENES NATURALES;21001;AZPIEGITUREN ETA ONDASUN NATURALEN IRAUNARAZPENA;CONSERVACION INFRAESTRUCTURAS Y BIENES NATURALES;2006/00089;Biztanleria eta Lurraldeari lotutako gastu arrunta/ Gasto corriente Población y Territorio;82.100,00
1782;UDAL;UDAL;2023;530;HERRITARREN ARRETA,PARTAIDETZA, NAZIOAR.;ATT., PARTICIPACIÓN CIUDADANA E INTERNACIONAL;5301;HERRITARREN ARRETA ETA PARTAIDETZAKO ZUZUNDARITZA;DIR.ATT. Y PARTICIPACIÓN CIUDADANA;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;92;ZERBITZU OROKORRAK;SERVICIOS DE CARÁCTER GENERAL;923;OINARRIZKO INFORMAZIOA ETA INFORMAZIO ESTATISTIKOA;INFORMACIÓN BÁSICA Y ESTADÍSTICA;9231;BIZTANLEEN UDAL ERROLDAREN KUDEAKETA;GESTIÓN DEL PADRÓN MUNICIPAL DE HABITANTES;1;PERTSONAL GASTUAK;GASTOS DE PERSONAL;12;FUNTZIONARIOEN SOLDATAK;RETRIBUCIONES DEL PERSONAL FUNCIONARIO;120;FUNTZIONARIOEN OINARRIZKO SOLDATAK;RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO;12001;FUNTZIONARIOEN OINARRIZKO SOLDATAK;RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO;9999/99999;GENERIKOA/ GENÉRICO;179.069,00
1783;UDAL;UDAL;2023;530;HERRITARREN ARRETA,PARTAIDETZA, NAZIOAR.;ATT., PARTICIPACIÓN CIUDADANA E INTERNACIONAL;5301;HERRITARREN ARRETA ETA PARTAIDETZAKO ZUZUNDARITZA;DIR.ATT. Y PARTICIPACIÓN CIUDADANA;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;92;ZERBITZU OROKORRAK;SERVICIOS DE CARÁCTER GENERAL;923;OINARRIZKO INFORMAZIOA ETA INFORMAZIO ESTATISTIKOA;INFORMACIÓN BÁSICA Y ESTADÍSTICA;9231;BIZTANLEEN UDAL ERROLDAREN KUDEAKETA;GESTIÓN DEL PADRÓN MUNICIPAL DE HABITANTES;1;PERTSONAL GASTUAK;GASTOS DE PERSONAL;12;FUNTZIONARIOEN SOLDATAK;RETRIBUCIONES DEL PERSONAL FUNCIONARIO;121;FUNTZIONARIOEN ORDAINSARI OSAGARRIAK;RETRIBUCIONES COMPLEMENTARIAS DEL PERSONAL FUNCION;12101;LANTOKI OSAGARRIA;COMPLEMENTO DE DESTINO;9999/99999;GENERIKOA/ GENÉRICO;75.521,00
1784;UDAL;UDAL;2023;530;HERRITARREN ARRETA,PARTAIDETZA, NAZIOAR.;ATT., PARTICIPACIÓN CIUDADANA E INTERNACIONAL;5301;HERRITARREN ARRETA ETA PARTAIDETZAKO ZUZUNDARITZA;DIR.ATT. Y PARTICIPACIÓN CIUDADANA;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;92;ZERBITZU OROKORRAK;SERVICIOS DE CARÁCTER GENERAL;923;OINARRIZKO INFORMAZIOA ETA INFORMAZIO ESTATISTIKOA;INFORMACIÓN BÁSICA Y ESTADÍSTICA;9231;BIZTANLEEN UDAL ERROLDAREN KUDEAKETA;GESTIÓN DEL PADRÓN MUNICIPAL DE HABITANTES;1;PERTSONAL GASTUAK;GASTOS DE PERSONAL;12;FUNTZIONARIOEN SOLDATAK;RETRIBUCIONES DEL PERSONAL FUNCIONARIO;121;FUNTZIONARIOEN ORDAINSARI OSAGARRIAK;RETRIBUCIONES COMPLEMENTARIAS DEL PERSONAL FUNCION;12102;OSAGARRI BEREZIA;COMPLEMENTO ESPECIFICO;9999/99999;GENERIKOA/ GENÉRICO;214.390,00
1785;UDAL;UDAL;2023;530;HERRITARREN ARRETA,PARTAIDETZA, NAZIOAR.;ATT., PARTICIPACIÓN CIUDADANA E INTERNACIONAL;5301;HERRITARREN ARRETA ETA PARTAIDETZAKO ZUZUNDARITZA;DIR.ATT. Y PARTICIPACIÓN CIUDADANA;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;92;ZERBITZU OROKORRAK;SERVICIOS DE CARÁCTER GENERAL;923;OINARRIZKO INFORMAZIOA ETA INFORMAZIO ESTATISTIKOA;INFORMACIÓN BÁSICA Y ESTADÍSTICA;9231;BIZTANLEEN UDAL ERROLDAREN KUDEAKETA;GESTIÓN DEL PADRÓN MUNICIPAL DE HABITANTES;1;PERTSONAL GASTUAK;GASTOS DE PERSONAL;12;FUNTZIONARIOEN SOLDATAK;RETRIBUCIONES DEL PERSONAL FUNCIONARIO;121;FUNTZIONARIOEN ORDAINSARI OSAGARRIAK;RETRIBUCIONES COMPLEMENTARIAS DEL PERSONAL FUNCION;12103;PRODUKTIBITATE OSAGARRIA;COMPLEMENTO DE PRODUCTIVIDAD;9999/99999;GENERIKOA/ GENÉRICO;25.362,00
1786;UDAL;UDAL;2023;530;HERRITARREN ARRETA,PARTAIDETZA, NAZIOAR.;ATT., PARTICIPACIÓN CIUDADANA E INTERNACIONAL;5301;HERRITARREN ARRETA ETA PARTAIDETZAKO ZUZUNDARITZA;DIR.ATT. Y PARTICIPACIÓN CIUDADANA;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;92;ZERBITZU OROKORRAK;SERVICIOS DE CARÁCTER GENERAL;923;OINARRIZKO INFORMAZIOA ETA INFORMAZIO ESTATISTIKOA;INFORMACIÓN BÁSICA Y ESTADÍSTICA;9231;BIZTANLEEN UDAL ERROLDAREN KUDEAKETA;GESTIÓN DEL PADRÓN MUNICIPAL DE HABITANTES;1;PERTSONAL GASTUAK;GASTOS DE PERSONAL;16;ENPLEGUEMAILEAREN KARGURAKO GIZARTE KUOTA, PRESTAZIO ETA GASTUAK;CUOTAS, PRESTACIONES Y GASTOS SOCIALES A CARGO DEL;160;KUOTA SOZIALAK ENPLEGATZAILEAREN KONTURA;CUOTAS SOCIALES A CARGO DEL EMPLEADOR;16001;GIZARTE SEGURANTZA;SEGURIDAD SOCIAL;9999/99999;GENERIKOA/ GENÉRICO;132.379,00
1787;UDAL;UDAL;2023;530;HERRITARREN ARRETA,PARTAIDETZA, NAZIOAR.;ATT., PARTICIPACIÓN CIUDADANA E INTERNACIONAL;5301;HERRITARREN ARRETA ETA PARTAIDETZAKO ZUZUNDARITZA;DIR.ATT. Y PARTICIPACIÓN CIUDADANA;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;92;ZERBITZU OROKORRAK;SERVICIOS DE CARÁCTER GENERAL;923;OINARRIZKO INFORMAZIOA ETA INFORMAZIO ESTATISTIKOA;INFORMACIÓN BÁSICA Y ESTADÍSTICA;9231;BIZTANLEEN UDAL ERROLDAREN KUDEAKETA;GESTIÓN DEL PADRÓN MUNICIPAL DE HABITANTES;1;PERTSONAL GASTUAK;GASTOS DE PERSONAL;16;ENPLEGUEMAILEAREN KARGURAKO GIZARTE KUOTA, PRESTAZIO ETA GASTUAK;CUOTAS, PRESTACIONES Y GASTOS SOCIALES A CARGO DEL;160;KUOTA SOZIALAK ENPLEGATZAILEAREN KONTURA;CUOTAS SOCIALES A CARGO DEL EMPLEADOR;16004;ELKARKIDETZAKO KUOTAK;CUOTAS ELKARKIDETZA;9999/99999;GENERIKOA/ GENÉRICO;6.788,00
1788;UDAL;UDAL;2023;530;HERRITARREN ARRETA,PARTAIDETZA, NAZIOAR.;ATT., PARTICIPACIÓN CIUDADANA E INTERNACIONAL;5301;HERRITARREN ARRETA ETA PARTAIDETZAKO ZUZUNDARITZA;DIR.ATT. Y PARTICIPACIÓN CIUDADANA;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;92;ZERBITZU OROKORRAK;SERVICIOS DE CARÁCTER GENERAL;924;HERRITARREN PARTE-HARTZEA;PARTICIPACIÓN CIUDADANA;9241;HERRITARREN PARTE-HARTZEA;PARTICIPACION CIUDADANA;1;PERTSONAL GASTUAK;GASTOS DE PERSONAL;11;KABINETEETAKO ALDI BATERAKO PERTSONALAREN SOLDATAK;RETRIBUCIONES DEL PERSONAL EVENTUAL DE GABINETES;110;KABINETEETAKO ALDI BAT. PERTSONALAREN OINARRIZKO SOLDATAK ETA BESTE LANSARIAK;RETRIBUCIONES BASICAS Y OTRAS REMUNERACIONES DEL P;11001;KABINETEETAKO ALDI BAT. PERTSONALAREN OINARRIZKO SOLDATAK ETA BESTE LANSARIAK;RETRIBUCIONES BASICAS Y OTRAS REMUNERACIONES DEL P;9999/99999;GENERIKOA/ GENÉRICO;81.617,00
1789;UDAL;UDAL;2023;530;HERRITARREN ARRETA,PARTAIDETZA, NAZIOAR.;ATT., PARTICIPACIÓN CIUDADANA E INTERNACIONAL;5301;HERRITARREN ARRETA ETA PARTAIDETZAKO ZUZUNDARITZA;DIR.ATT. Y PARTICIPACIÓN CIUDADANA;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;92;ZERBITZU OROKORRAK;SERVICIOS DE CARÁCTER GENERAL;924;HERRITARREN PARTE-HARTZEA;PARTICIPACIÓN CIUDADANA;9241;HERRITARREN PARTE-HARTZEA;PARTICIPACION CIUDADANA;1;PERTSONAL GASTUAK;GASTOS DE PERSONAL;12;FUNTZIONARIOEN SOLDATAK;RETRIBUCIONES DEL PERSONAL FUNCIONARIO;120;FUNTZIONARIOEN OINARRIZKO SOLDATAK;RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO;12001;FUNTZIONARIOEN OINARRIZKO SOLDATAK;RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO;9999/99999;GENERIKOA/ GENÉRICO;900.295,00
1790;UDAL;UDAL;2023;530;HERRITARREN ARRETA,PARTAIDETZA, NAZIOAR.;ATT., PARTICIPACIÓN CIUDADANA E INTERNACIONAL;5301;HERRITARREN ARRETA ETA PARTAIDETZAKO ZUZUNDARITZA;DIR.ATT. Y PARTICIPACIÓN CIUDADANA;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;92;ZERBITZU OROKORRAK;SERVICIOS DE CARÁCTER GENERAL;924;HERRITARREN PARTE-HARTZEA;PARTICIPACIÓN CIUDADANA;9241;HERRITARREN PARTE-HARTZEA;PARTICIPACION CIUDADANA;1;PERTSONAL GASTUAK;GASTOS DE PERSONAL;12;FUNTZIONARIOEN SOLDATAK;RETRIBUCIONES DEL PERSONAL FUNCIONARIO;121;FUNTZIONARIOEN ORDAINSARI OSAGARRIAK;RETRIBUCIONES COMPLEMENTARIAS DEL PERSONAL FUNCION;12101;LANTOKI OSAGARRIA;COMPLEMENTO DE DESTINO;9999/99999;GENERIKOA/ GENÉRICO;392.126,00
1791;UDAL;UDAL;2023;530;HERRITARREN ARRETA,PARTAIDETZA, NAZIOAR.;ATT., PARTICIPACIÓN CIUDADANA E INTERNACIONAL;5301;HERRITARREN ARRETA ETA PARTAIDETZAKO ZUZUNDARITZA;DIR.ATT. Y PARTICIPACIÓN CIUDADANA;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;92;ZERBITZU OROKORRAK;SERVICIOS DE CARÁCTER GENERAL;924;HERRITARREN PARTE-HARTZEA;PARTICIPACIÓN CIUDADANA;9241;HERRITARREN PARTE-HARTZEA;PARTICIPACION CIUDADANA;1;PERTSONAL GASTUAK;GASTOS DE PERSONAL;12;FUNTZIONARIOEN SOLDATAK;RETRIBUCIONES DEL PERSONAL FUNCIONARIO;121;FUNTZIONARIOEN ORDAINSARI OSAGARRIAK;RETRIBUCIONES COMPLEMENTARIAS DEL PERSONAL FUNCION;12102;OSAGARRI BEREZIA;COMPLEMENTO ESPECIFICO;9999/99999;GENERIKOA/ GENÉRICO;1.033.203,00
1792;UDAL;UDAL;2023;530;HERRITARREN ARRETA,PARTAIDETZA, NAZIOAR.;ATT., PARTICIPACIÓN CIUDADANA E INTERNACIONAL;5301;HERRITARREN ARRETA ETA PARTAIDETZAKO ZUZUNDARITZA;DIR.ATT. Y PARTICIPACIÓN CIUDADANA;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;92;ZERBITZU OROKORRAK;SERVICIOS DE CARÁCTER GENERAL;924;HERRITARREN PARTE-HARTZEA;PARTICIPACIÓN CIUDADANA;9241;HERRITARREN PARTE-HARTZEA;PARTICIPACION CIUDADANA;1;PERTSONAL GASTUAK;GASTOS DE PERSONAL;12;FUNTZIONARIOEN SOLDATAK;RETRIBUCIONES DEL PERSONAL FUNCIONARIO;121;FUNTZIONARIOEN ORDAINSARI OSAGARRIAK;RETRIBUCIONES COMPLEMENTARIAS DEL PERSONAL FUNCION;12103;PRODUKTIBITATE OSAGARRIA;COMPLEMENTO DE PRODUCTIVIDAD;9999/99999;GENERIKOA/ GENÉRICO;79.787,00
1793;UDAL;UDAL;2023;530;HERRITARREN ARRETA,PARTAIDETZA, NAZIOAR.;ATT., PARTICIPACIÓN CIUDADANA E INTERNACIONAL;5301;HERRITARREN ARRETA ETA PARTAIDETZAKO ZUZUNDARITZA;DIR.ATT. Y PARTICIPACIÓN CIUDADANA;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;92;ZERBITZU OROKORRAK;SERVICIOS DE CARÁCTER GENERAL;924;HERRITARREN PARTE-HARTZEA;PARTICIPACIÓN CIUDADANA;9241;HERRITARREN PARTE-HARTZEA;PARTICIPACION CIUDADANA;1;PERTSONAL GASTUAK;GASTOS DE PERSONAL;16;ENPLEGUEMAILEAREN KARGURAKO GIZARTE KUOTA, PRESTAZIO ETA GASTUAK;CUOTAS, PRESTACIONES Y GASTOS SOCIALES A CARGO DEL;160;KUOTA SOZIALAK ENPLEGATZAILEAREN KONTURA;CUOTAS SOCIALES A CARGO DEL EMPLEADOR;16001;GIZARTE SEGURANTZA;SEGURIDAD SOCIAL;9999/99999;GENERIKOA/ GENÉRICO;655.381,00
1794;UDAL;UDAL;2023;530;HERRITARREN ARRETA,PARTAIDETZA, NAZIOAR.;ATT., PARTICIPACIÓN CIUDADANA E INTERNACIONAL;5301;HERRITARREN ARRETA ETA PARTAIDETZAKO ZUZUNDARITZA;DIR.ATT. Y PARTICIPACIÓN CIUDADANA;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;92;ZERBITZU OROKORRAK;SERVICIOS DE CARÁCTER GENERAL;924;HERRITARREN PARTE-HARTZEA;PARTICIPACIÓN CIUDADANA;9241;HERRITARREN PARTE-HARTZEA;PARTICIPACION CIUDADANA;1;PERTSONAL GASTUAK;GASTOS DE PERSONAL;16;ENPLEGUEMAILEAREN KARGURAKO GIZARTE KUOTA, PRESTAZIO ETA GASTUAK;CUOTAS, PRESTACIONES Y GASTOS SOCIALES A CARGO DEL;160;KUOTA SOZIALAK ENPLEGATZAILEAREN KONTURA;CUOTAS SOCIALES A CARGO DEL EMPLEADOR;16004;ELKARKIDETZAKO KUOTAK;CUOTAS ELKARKIDETZA;9999/99999;GENERIKOA/ GENÉRICO;45.595,00
1795;UDAL;UDAL;2023;530;HERRITARREN ARRETA,PARTAIDETZA, NAZIOAR.;ATT., PARTICIPACIÓN CIUDADANA E INTERNACIONAL;5301;HERRITARREN ARRETA ETA PARTAIDETZAKO ZUZUNDARITZA;DIR.ATT. Y PARTICIPACIÓN CIUDADANA;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;92;ZERBITZU OROKORRAK;SERVICIOS DE CARÁCTER GENERAL;924;HERRITARREN PARTE-HARTZEA;PARTICIPACIÓN CIUDADANA;9241;HERRITARREN PARTE-HARTZEA;PARTICIPACION CIUDADANA;2;ONDASUN ARRUNT ETA ZERBITZUENGATIKO GASTUAK;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22;MATERIALA, HORNIDURAK ETA BESTELAKOAK;MATERIAL, SUMINISTROS Y OTROS;220;BULEGO-MATERIALA;MATERIAL DE OFICINA;22003;MATERIAL INFORMATIKO INBENTARIAEZINA;MATERIAL INFORMATICO NO INVENTARIABLE;2006/00092;Partaidetza eta Barrutietako lotutako gastu arrunta/ Gasto corriente Participación y Distritos;500,00
1796;UDAL;UDAL;2023;530;HERRITARREN ARRETA,PARTAIDETZA, NAZIOAR.;ATT., PARTICIPACIÓN CIUDADANA E INTERNACIONAL;5301;HERRITARREN ARRETA ETA PARTAIDETZAKO ZUZUNDARITZA;DIR.ATT. Y PARTICIPACIÓN CIUDADANA;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;92;ZERBITZU OROKORRAK;SERVICIOS DE CARÁCTER GENERAL;924;HERRITARREN PARTE-HARTZEA;PARTICIPACIÓN CIUDADANA;9241;HERRITARREN PARTE-HARTZEA;PARTICIPACION CIUDADANA;2;ONDASUN ARRUNT ETA ZERBITZUENGATIKO GASTUAK;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22;MATERIALA, HORNIDURAK ETA BESTELAKOAK;MATERIAL, SUMINISTROS Y OTROS;221;HORNIDURAK;SUMINISTROS;22199;BESTELAKO HORNIDURAK;OTROS SUMINISTROS;2018/00405;Bilbao, Balioen Hiria inguruneko jarduerak sustatzea/ Fomento actividades entorno Bilbao, Balioen Hiria;1.000,00
1797;UDAL;UDAL;2023;530;HERRITARREN ARRETA,PARTAIDETZA, NAZIOAR.;ATT., PARTICIPACIÓN CIUDADANA E INTERNACIONAL;5301;HERRITARREN ARRETA ETA PARTAIDETZAKO ZUZUNDARITZA;DIR.ATT. Y PARTICIPACIÓN CIUDADANA;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;92;ZERBITZU OROKORRAK;SERVICIOS DE CARÁCTER GENERAL;924;HERRITARREN PARTE-HARTZEA;PARTICIPACIÓN CIUDADANA;9241;HERRITARREN PARTE-HARTZEA;PARTICIPACION CIUDADANA;2;ONDASUN ARRUNT ETA ZERBITZUENGATIKO GASTUAK;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22;MATERIALA, HORNIDURAK ETA BESTELAKOAK;MATERIAL, SUMINISTROS Y OTROS;222;KOMUNIKAZIOAK;COMUNICACIONES;22205;KOMUNIKAZIO INFORMATIKOAK;COMUNICACIONES INFORMATICAS;2006/00092;Partaidetza eta Barrutietako lotutako gastu arrunta/ Gasto corriente Participación y Distritos;14.000,00
1798;UDAL;UDAL;2023;530;HERRITARREN ARRETA,PARTAIDETZA, NAZIOAR.;ATT., PARTICIPACIÓN CIUDADANA E INTERNACIONAL;5301;HERRITARREN ARRETA ETA PARTAIDETZAKO ZUZUNDARITZA;DIR.ATT. Y PARTICIPACIÓN CIUDADANA;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;92;ZERBITZU OROKORRAK;SERVICIOS DE CARÁCTER GENERAL;924;HERRITARREN PARTE-HARTZEA;PARTICIPACIÓN CIUDADANA;9241;HERRITARREN PARTE-HARTZEA;PARTICIPACION CIUDADANA;2;ONDASUN ARRUNT ETA ZERBITZUENGATIKO GASTUAK;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22;MATERIALA, HORNIDURAK ETA BESTELAKOAK;MATERIAL, SUMINISTROS Y OTROS;226;ZENBAIT GASTU;GASTOS DIVERSOS;22602;PROTOKOLO ETA ORDEZKARITZAKO ARRETA;ATENCIONES PROTOCALARIAS Y REPRESENTATIVAS;2006/00092;Partaidetza eta Barrutietako lotutako gastu arrunta/ Gasto corriente Participación y Distritos;300,00
1799;UDAL;UDAL;2023;530;HERRITARREN ARRETA,PARTAIDETZA, NAZIOAR.;ATT., PARTICIPACIÓN CIUDADANA E INTERNACIONAL;5301;HERRITARREN ARRETA ETA PARTAIDETZAKO ZUZUNDARITZA;DIR.ATT. Y PARTICIPACIÓN CIUDADANA;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;92;ZERBITZU OROKORRAK;SERVICIOS DE CARÁCTER GENERAL;924;HERRITARREN PARTE-HARTZEA;PARTICIPACIÓN CIUDADANA;9241;HERRITARREN PARTE-HARTZEA;PARTICIPACION CIUDADANA;2;ONDASUN ARRUNT ETA ZERBITZUENGATIKO GASTUAK;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22;MATERIALA, HORNIDURAK ETA BESTELAKOAK;MATERIAL, SUMINISTROS Y OTROS;226;ZENBAIT GASTU;GASTOS DIVERSOS;22603;PUBLIZITATEA ETA PROPAGANDA;PUBLICIDAD Y PROPAGANDA;2006/00092;Partaidetza eta Barrutietako lotutako gastu arrunta/ Gasto corriente Participación y Distritos;30.000,00
1800;UDAL;UDAL;2023;530;HERRITARREN ARRETA,PARTAIDETZA, NAZIOAR.;ATT., PARTICIPACIÓN CIUDADANA E INTERNACIONAL;5301;HERRITARREN ARRETA ETA PARTAIDETZAKO ZUZUNDARITZA;DIR.ATT. Y PARTICIPACIÓN CIUDADANA;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;92;ZERBITZU OROKORRAK;SERVICIOS DE CARÁCTER GENERAL;924;HERRITARREN PARTE-HARTZEA;PARTICIPACIÓN CIUDADANA;9241;HERRITARREN PARTE-HARTZEA;PARTICIPACION CIUDADANA;2;ONDASUN ARRUNT ETA ZERBITZUENGATIKO GASTUAK;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22;MATERIALA, HORNIDURAK ETA BESTELAKOAK;MATERIAL, SUMINISTROS Y OTROS;226;ZENBAIT GASTU;GASTOS DIVERSOS;22603;PUBLIZITATEA ETA PROPAGANDA;PUBLICIDAD Y PROPAGANDA;2013/00010;Udal ikastaroen eta tailerren gida/ Guía Cursos y Talleres Municipales;6.000,00
1801;UDAL;UDAL;2023;530;HERRITARREN ARRETA,PARTAIDETZA, NAZIOAR.;ATT., PARTICIPACIÓN CIUDADANA E INTERNACIONAL;5301;HERRITARREN ARRETA ETA PARTAIDETZAKO ZUZUNDARITZA;DIR.ATT. Y PARTICIPACIÓN CIUDADANA;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;92;ZERBITZU OROKORRAK;SERVICIOS DE CARÁCTER GENERAL;924;HERRITARREN PARTE-HARTZEA;PARTICIPACIÓN CIUDADANA;9241;HERRITARREN PARTE-HARTZEA;PARTICIPACION CIUDADANA;2;ONDASUN ARRUNT ETA ZERBITZUENGATIKO GASTUAK;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22;MATERIALA, HORNIDURAK ETA BESTELAKOAK;MATERIAL, SUMINISTROS Y OTROS;226;ZENBAIT GASTU;GASTOS DIVERSOS;22603;PUBLIZITATEA ETA PROPAGANDA;PUBLICIDAD Y PROPAGANDA;2018/00405;Bilbao, Balioen Hiria inguruneko jarduerak sustatzea/ Fomento actividades entorno Bilbao, Balioen Hiria;20.000,00
